"date","cc_ce","ic_ce","cc_ce_hat","ic_ce_hat","cc_gap","ic_gap"
1995-11-01,0.0239769068646934,0.0135318770778285,0.0210794895319282,0.0121058209050453,0.00289741733276526,0.00142605617278317
1995-12-01,0.023443887303405,0.0163764427500245,0.0179608714357951,0.010579241078909,0.00548301586760988,0.00579720167111548
1996-01-01,0.0236040197313654,0.0133314255849448,0.0222885818404865,0.0134631605805161,0.00131543789087886,-0.000131734995571306
1996-02-01,0.0239961204838637,0.0134472735345466,0.0245258771773999,0.0132237773307327,-0.000529756693536138,0.000223496203813863
1996-03-01,0.0239270572831396,0.0172167875869742,0.0225711655134805,0.0145990320738501,0.00135589176965914,0.00261775551312411
1996-04-01,0.0233357651796959,0.0127334325282791,0.0258436204834466,0.0165677143875261,-0.0025078553037507,-0.00383428185924695
1996-05-01,0.022954736927284,0.0122106263214813,0.0293929738702762,0.0169752671099557,-0.00643823694299223,-0.00476464078847442
1996-06-01,0.0225781392359466,0.0151613799971368,0.0254595346247945,0.0131564606215861,-0.00288139538884796,0.00200491937555071
1996-07-01,0.0219397409595051,0.0118774179973545,0.0231556189482502,0.0125131125442385,-0.00121587798874519,-0.000635694546883926
1996-08-01,0.0219785099796745,0.0146176828320558,0.0210041760977563,0.011998496319486,0.000974333881918199,0.00261918651256978
1996-09-01,0.021789951563396,0.0120800742391492,0.0219010504849892,0.0120689275616152,-0.000111098921593167,1.11466775339943e-05
1996-10-01,0.0215703964013293,0.0118888151692724,0.0193318420650434,0.0114107484777961,0.00223855433628587,0.000478066691476308
1996-11-01,0.0212929030384182,0.014747040645071,0.0188995262633469,0.0110170505604444,0.0023933767750713,0.00372999008462654
1996-12-01,0.0218115043785822,0.0123973338122059,0.01629120908281,0.0100985937771411,0.00552029529577221,0.00229874003506487
1997-01-01,0.0216905129345296,0.0118228662603646,0.017246156129542,0.0110173322284615,0.00444435680498752,0.000805534031903142
1997-02-01,0.0210562109283043,0.0111863845221592,0.0192488453394352,0.010922125159339,0.00180736558886907,0.000264259362820185
1997-03-01,0.0204685551864543,0.0139241278892347,0.0193618132299026,0.0138539317904631,0.00110674195655171,7.01960987716244e-05
1997-04-01,0.0201474934346737,0.011338247354008,0.0195823469804585,0.0137407480930404,0.000565146454215154,-0.00240250073903231
1997-05-01,0.0199615565801297,0.0140341150352745,0.0178056753791902,0.0109350815788031,0.00215588120093958,0.00309903345647141
1997-06-01,0.019898277370891,0.0112862370450447,0.0187259973866862,0.0101336283742134,0.0011722799842048,0.00115260867083129
1997-07-01,0.0195435234007794,0.0110311757992502,0.0163825127164967,0.00940309524046774,0.0031610106842827,0.00162808055878249
1997-08-01,0.0195684963982953,0.0142173858271367,0.0129280952470059,0.00755398938621612,0.00664040115128941,0.0066633964409206
1997-09-01,0.0192442779995117,0.0108589482301753,0.0149986556622363,0.00819173167613577,0.00424562233727537,0.00266721655403952
1997-10-01,0.0189513426181539,0.0106069351597883,0.0210744749418306,0.012903218697043,-0.00212313232367667,-0.00229628353725471
1997-11-01,0.0189470656281702,0.0134554104889895,0.0193063097069599,0.0114180249791845,-0.000359244078789716,0.00203738550980496
1997-12-01,0.0191202837225135,0.0107181368993667,0.0212484412962923,0.0130232161476243,-0.00212815757377882,-0.00230507924825758
1998-01-01,0.0193420958502355,0.01365304409963,0.0159572567977872,0.0102493641314635,0.00338483905244829,0.00340367996816651
1998-02-01,0.0189089560016202,0.0108476240791581,0.0161635796608579,0.00893493296291157,0.00274537634076231,0.0019126911162465
1998-03-01,0.0188877028196469,0.0107116037145291,0.020858062848334,0.0143769666277302,-0.00197036002868711,-0.00366536291320111
1998-04-01,0.0184322441052395,0.0105061680031698,0.0192840943896244,0.0128899027624959,-0.000851850284384836,-0.00238373475932619
1998-05-01,0.0180277059642815,0.0131411554766336,0.0172186628746904,0.0102795596567511,0.000809043089591049,0.00286159581988246
1998-06-01,0.0187003878625552,0.0114182790516765,0.0170318041551046,0.00942195673140645,0.00166858370745053,0.00199632232027001
1998-07-01,0.0195265582528167,0.0111448850959837,0.0184785725134958,0.0106535290097083,0.00104798573932085,0.000491356086275339
1998-08-01,0.0187220682363161,0.0130776692229898,0.0205462997281427,0.0117060267895434,-0.00182423149182659,0.0013716424334464
1998-09-01,0.0180142174261658,0.0101743095170541,0.020120358422513,0.0115088241534619,-0.00210614099634719,-0.0013345146364078
1998-10-01,0.0180293398434433,0.0129364095254424,0.0173141626854244,0.0108527134742388,0.000715177158018877,0.00208369605120356
1998-11-01,0.0183571233043745,0.0105290545010683,0.0196281094946171,0.0117327000176824,-0.00127098619024259,-0.00120364551661402
1998-12-01,0.0184945674493647,0.0105290545010683,0.0195314599552749,0.0113712402356748,-0.00103689250591017,-0.00084218573460642
1999-01-01,0.0189230256786253,0.013493990417033,0.0173618265267174,0.0111715024533292,0.00156119915190784,0.00232248796370376
1999-02-01,0.018536655750682,0.00997777586936957,0.0159484753458853,0.00963112536153167,0.00258818040479675,0.000346650507837902
1999-03-01,0.0184249642297562,0.0100191430993421,0.0162497115388577,0.0120517605706065,0.00217525269089852,-0.00203261747126447
1999-04-01,0.0183992576748567,0.010147344791407,0.0141586571751297,0.010646310413621,0.00424060049972699,-0.000498965622213996
1999-05-01,0.0182093033274648,0.0124004829379593,0.0165518146751098,0.00980097993490649,0.00165748865235504,0.00259950300305277
1999-06-01,0.0180271609553987,0.00967040313994701,0.0149825948675609,0.00806844062626668,0.00304456608783771,0.00160196251368033
1999-07-01,0.017915901767042,0.0121715728765697,0.0166132845127901,0.00964395921880013,0.00130261725425189,0.00252761365776953
1999-08-01,0.017810115277947,0.00950036191640974,0.0162624033722473,0.00933391586220663,0.00154771190569969,0.000166446054203108
1999-09-01,0.0176610339323111,0.00945951771212595,0.0158654175374048,0.00910580745404517,0.00179561639490638,0.000353710258080781
1999-10-01,0.0170631540047347,0.0117822425408383,0.0137180415230744,0.00890268639195773,0.00334511248166032,0.0028795561488806
1999-11-01,0.0169248019142931,0.00914503260573333,0.0115472713329608,0.00762865291096134,0.00537753058133227,0.001516379694772
1999-12-01,0.0170181185735353,0.00903954420832913,0.0123924595027786,0.00838281552276742,0.00462565907075662,0.000656728685561716
2000-01-01,0.0170378647364258,0.0116449904966945,0.0147122638862886,0.00997123346883456,0.00232560085013714,0.0016737570278599
2000-02-01,0.0173423142105765,0.00948880987074618,0.0165612214366561,0.0097592750945229,0.000781092773920466,-0.000270465223776724
2000-03-01,0.0167891367840692,0.00887506557272345,0.0124131450586957,0.0101299908301979,0.00437599172537345,-0.00125492525747442
2000-04-01,0.0161652710879226,0.0108923479891827,0.0083263688794738,0.00764467443396288,0.00783890220844879,0.00324767355521985
2000-05-01,0.0159575304303969,0.00905556765816443,0.0148600735957301,0.00990734231819421,0.00109745683466683,-0.000851774660029773
2000-06-01,0.0162683393292046,0.00933629827644234,0.0228175746700411,0.0129490191855539,-0.00654923534083644,-0.00361272090911157
2000-07-01,0.0166403756550442,0.0117685817468308,0.0143217004157351,0.0086731982389657,0.0023186752393091,0.00309538350786508
2000-08-01,0.016892901493883,0.00998135306121037,0.0169251454374846,0.0101066800266222,-3.22439436015488e-05,-0.000125326965411857
2000-09-01,0.0169116514376831,0.0119760279335546,0.0157491505743182,0.00916378486677345,0.0011625008633649,0.00281224306678112
2000-10-01,0.0167843696779768,0.0095491464110025,0.0125708005599075,0.00823866586272756,0.00421356911806929,0.00131048054827494
2000-11-01,0.0175378322270177,0.0106039939796597,0.0153160286839651,0.0102664925601832,0.00222180354305255,0.000337501419476543
2000-12-01,0.0182924844537676,0.013720949577271,0.0181830857455058,0.0125477411911185,0.000109398708261783,0.00117320838615252
2001-01-01,0.0188874424086739,0.0107218706775734,0.0175079499597599,0.0118096121963479,0.00137949244891406,-0.00108774151877451
2001-02-01,0.0196028907645488,0.0117073367324975,0.0181018181775431,0.0101207817876247,0.00150107258700563,0.00158655494487273
2001-03-01,0.0203825915072047,0.0152628982586633,0.0202579633391105,0.014110823379553,0.000124628168094131,0.00115207487911032
2001-04-01,0.0211563868902453,0.0124479325219462,0.0224947123566333,0.0148019817946551,-0.00133832546638798,-0.00235404927270894
2001-05-01,0.0221133168005651,0.0123773393318406,0.0209210727007871,0.01203755695224,0.00119224409977794,0.000339782379600638
2001-06-01,0.0231184853907903,0.0155775639499591,0.0218509723868304,0.0109879198257563,0.00126751300395984,0.00458964412420278
2001-07-01,0.0236561920854542,0.012426184211843,0.0228152892143076,0.0116340445959504,0.000840902871146576,0.000792139615892574
2001-08-01,0.0243528233297425,0.012426184211843,0.022066608079449,0.0115666099111672,0.00228621525029353,0.000859574300675748
2001-09-01,0.0254627500853481,0.0169767278019839,0.0261248154219005,0.0135570111174787,-0.000662065336552456,0.0034197166845052
2001-10-01,0.0274497708490795,0.0149641132084422,0.0278467167249707,0.0152271428526785,-0.000396945875891171,-0.000263029644236301
2001-11-01,0.0284536037164165,0.0139291537405676,0.0277536154647613,0.0140852987296693,0.000699988251655154,-0.000156144989101719
2001-12-01,0.0279314549923986,0.0162169588800799,0.0252715944922995,0.0129645270701514,0.00265986050009906,0.00325243180992842
2002-01-01,0.027593095650244,0.0126988081375859,0.0272937442471811,0.0140414027028551,0.000299351403062902,-0.00134259456526919
2002-02-01,0.0276222391817715,0.0124034870181071,0.0265008290098457,0.0126214189529826,0.00112141017192579,-0.00021793193487543
2002-03-01,0.0280617236372063,0.0161416306620354,0.0251716280919611,0.014518723508068,0.0028900955452452,0.0016229071539674
2002-04-01,0.0287181871008124,0.0133656237045727,0.02316260747919,0.0130595020178942,0.00555557962162246,0.000306121686678498
2002-05-01,0.0288952796688258,0.0127350963195579,0.0275402367432878,0.0133875193695446,0.00135504292553801,-0.000652423049986625
2002-06-01,0.0282974462963674,0.0150703829307238,0.0284869830253126,0.0126559050383616,-0.000189536728945221,0.00241447789236222
2002-07-01,0.0273889888737982,0.0120678030452007,0.029377985035621,0.014061679076263,-0.00198899616182279,-0.00199387603106231
2002-08-01,0.0274870788532136,0.015381759321862,0.0279080017423816,0.0133825838642499,-0.000420922889168,0.00199917545761215
2002-09-01,0.0277856475554977,0.0128025008989888,0.0292440565358332,0.0135307247129638,-0.00145840898033551,-0.000728223813974962
2002-10-01,0.0279127290970162,0.0127955419892108,0.027880981248692,0.01365234580559,3.17478483242116e-05,-0.000856803816379158
2002-11-01,0.0273369297075017,0.0153939005158542,0.0276828827810206,0.0133016224206896,-0.000345953073518951,0.00209227809516459
2002-12-01,0.0273396772165178,0.0130074926847376,0.0272328972816444,0.0136687700563653,0.000106779934873329,-0.000661277371627678
2003-01-01,0.0268964731157758,0.0124458712909433,0.0268989574505743,0.0140576977995281,-2.4843347984603e-06,-0.00161182650858486
2003-02-01,0.0270737086246658,0.0129500078495638,0.0301703725551526,0.014383488199692,-0.0030966639304868,-0.00143348035012828
2003-03-01,0.0278913551056784,0.0168334347776872,0.0275125965922137,0.0157386093396568,0.000378758513464712,0.00109482543803042
2003-04-01,0.0286636850643157,0.0137800483331444,0.0272543479164555,0.0154659387711823,0.00140933714786028,-0.00168589043803786
2003-05-01,0.0293700606078113,0.0167413767714992,0.0318371038009504,0.0161186447842148,-0.0024670431931391,0.000622731987284495
2003-06-01,0.029230285905521,0.0133220295346789,0.0277922076782355,0.012896564220203,0.00143807822728543,0.000425465314475905
2003-07-01,0.0285776286933696,0.0130076119818282,0.0296201021228689,0.01379644513612,-0.00104247342949937,-0.000788833154291815
2003-08-01,0.0284207628988135,0.0158130203983222,0.0303540481102816,0.0139324230623062,-0.00193328521146805,0.00188059733601592
2003-09-01,0.0282575750571217,0.0125018482109673,0.0287765261424434,0.0128970557365963,-0.000518951085321729,-0.000395207525628943
2003-10-01,0.0275747818592524,0.0120858420024203,0.0280957799621835,0.0138059836159161,-0.000520998102931096,-0.00172014161349588
2003-11-01,0.0266821854783799,0.0143558921691052,0.0236381520329048,0.0114480377568522,0.00304403344547509,0.00290785441225302
2003-12-01,0.0258663120473919,0.0113344316685002,0.0255091165443048,0.0128706597483471,0.000357195503087143,-0.00153622807984692
2004-01-01,0.024936169876386,0.0142653077782133,0.0248613827620819,0.0129506755380197,7.47871143040729e-05,0.00131463224019366
2004-02-01,0.0246712201011604,0.0114296719178022,0.0246975205783246,0.011569919150356,-2.63004771641172e-05,-0.00014024723255375
2004-03-01,0.0241286473178136,0.0108356141258167,0.0239338890362982,0.0136612502306181,0.000194758281515391,-0.00282563610480143
2004-04-01,0.023799602044798,0.0110481865028422,0.0226267821319379,0.0129312180202855,0.00117281991286011,-0.00188303151744334
2004-05-01,0.0236001319151882,0.0133323772514556,0.0213801249730932,0.0107990124591121,0.00222000694209502,0.0025333647923435
2004-06-01,0.0234030411509415,0.0110719801564736,0.0212508660433631,0.00949637070477446,0.00215217510757839,0.00157560945169911
2004-07-01,0.0231346212652725,0.0136016028350848,0.0207782740528505,0.0101177724130517,0.002356347212422,0.00348383042203304
2004-08-01,0.0229323816895905,0.0108099035942977,0.0199728769036126,0.0103967572077898,0.00295950478597785,0.00041314638650786
2004-09-01,0.0227043664817137,0.0106988701017664,0.0218515100343777,0.0107003679674302,0.000852856447335949,-1.4978656638024e-06
2004-10-01,0.0219992906218663,0.0132249155286237,0.0199236270354766,0.0105197074285042,0.00207566358638975,0.00270520810011955
2004-11-01,0.0216548092892345,0.0104136310899043,0.0184409123743488,0.00944911932930311,0.00321389691488573,0.000964511760601217
2004-12-01,0.0215320630672623,0.0103027635345746,0.0171754428560129,0.00928834728237998,0.00435662021124941,0.00101441625219457
2005-01-01,0.0215078951734026,0.013557917619771,0.022321139750649,0.012188938689761,-0.000813244577246377,0.00136897893001003
2005-02-01,0.0212133638238293,0.00984666468949009,0.0153193752551789,0.00763124192011523,0.00589398856865036,0.00221542276937486
2005-03-01,0.0210001641874089,0.0104862635987513,0.016913680785657,0.011051926195798,0.00408648340175189,-0.000565662597046773
2005-04-01,0.0204916196364824,0.0127148123685131,0.0124200444919523,0.00851877761331669,0.00807157514453016,0.00419603475519644
2005-05-01,0.0203488140396455,0.0102914446646133,0.0139185210039237,0.00786620528513676,0.00643029303572175,0.00242523937947659
2005-06-01,0.0204570000978553,0.0102521042798098,0.0191753944006818,0.00951083451635815,0.00128160569717345,0.000741269763451631
2005-07-01,0.0203349579412234,0.0127093487132646,0.0204171604642103,0.0103955583463521,-8.22025229868725e-05,0.00231379036691252
2005-08-01,0.0202217334721071,0.00989636709300446,0.0189721274727593,0.0102171236029226,0.00124960599934775,-0.000320756509918158
2005-09-01,0.0212854166335286,0.0119963088039508,0.0214152413192675,0.0113613360216412,-0.000129824685738879,0.000634972782309614
2005-10-01,0.02187046372576,0.0137382773136417,0.016565064177991,0.0092807673907029,0.00530539954776891,0.00445750992293885
2005-11-01,0.0210735500246876,0.00989998518512855,0.0148529467718478,0.00809568909805371,0.00622060325283974,0.00180429608707484
2005-12-01,0.0205910330162556,0.0123418255026583,0.0187228529429411,0.0107896660466354,0.00186818007331449,0.00155215945602287
2006-01-01,0.0198575203885557,0.00918711248324653,0.0169007176965125,0.0099637898069586,0.00295680269204319,-0.000776677323712071
2006-02-01,0.0194711646438038,0.00903179359088395,0.0142693009048564,0.00747301206721471,0.00520186373894737,0.00155878152366924
2006-03-01,0.0190692770098156,0.00937349515408162,0.0163691526723984,0.0110479720083474,0.00270012433741717,-0.0016744768542658
2006-04-01,0.0185574782877311,0.0117327163851628,0.0163002185597807,0.0109057720292072,0.00225725972795036,0.000826944355955594
2006-05-01,0.0184241519651724,0.010287381758005,0.0187261429347449,0.0102870261930633,-0.000301990969572459,3.55564941734512e-07
2006-06-01,0.0186154462540609,0.00944491398067779,0.0183547874592488,0.00984084990064953,0.000260658794812154,-0.000395935919971734
2006-07-01,0.0188494901914738,0.0122667132216907,0.0172466778961241,0.00952040950260754,0.00160281229534963,0.00274630371908316
2006-08-01,0.0189791602779139,0.00967331149288909,0.0162890427828727,0.00872494759434577,0.00269011749504114,0.000948363898543319
2006-09-01,0.0188248644183813,0.0121666710185025,0.0187404587214282,0.010019929822653,8.44056969531437e-05,0.00214674119584955
2006-10-01,0.0187300994846411,0.00966270231972081,0.0189662106790486,0.0114378072135748,-0.000236111194407546,-0.00177510489385403
2006-11-01,0.0189578850583429,0.00999193861112176,0.0194306047954788,0.011420189851578,-0.000472719737135922,-0.00142825124045628
2006-12-01,0.0189976996796286,0.0124037858620822,0.019151706712185,0.0113843230673664,-0.000154007032556441,0.00101946279471574
2007-01-01,0.0192413804942155,0.00967309571047219,0.0202264423299519,0.0125766138945666,-0.000985061835736465,-0.00290351818409443
2007-02-01,0.019584398072601,0.00984079319323845,0.0184253809187074,0.0101260306025808,0.00115901715389358,-0.000285237409342366
2007-03-01,0.0192013617767371,0.0117921820836095,0.016488323554119,0.0115223896099011,0.00271303822261816,0.000269792473708369
2007-04-01,0.0189578247263277,0.00972955668045907,0.0207687775704286,0.0138632401550465,-0.00181095284410085,-0.00413368347458744
2007-05-01,0.0185913523533128,0.00924345861055323,0.02258277275334,0.0127372632722624,-0.00399142040002722,-0.00349380466170918
2007-06-01,0.0188514907735358,0.0119701649714313,0.0166389223074779,0.00827828441758398,0.00221256846605789,0.00369188055384731
2007-07-01,0.019234555119437,0.00948014458241892,0.020776895114575,0.0109211794759311,-0.00154233999513808,-0.00144103489351216
2007-08-01,0.0193158891611457,0.00968442543136171,0.0214204381325422,0.0111825917611152,-0.00210454897139655,-0.00149816632975349
2007-09-01,0.0191963470347273,0.0118558551960498,0.0185157180357424,0.00931838937942883,0.00068062899898488,0.00253746581662102
2007-10-01,0.0193159021143446,0.00990017740846472,0.0206650385912043,0.0116725859766323,-0.0013491364768597,-0.00177240856816761
2007-11-01,0.019730608707997,0.010133921124887,0.0205288722430647,0.0113169786201895,-0.000798263535067747,-0.00118305749530256
2007-12-01,0.020448805127004,0.0131273487190686,0.021191637249799,0.0120094872610919,-0.000742832122794922,0.00111786145797669
2008-01-01,0.0210415002439686,0.0101871309801081,0.0211376823339169,0.0121577350624413,-9.61820899482956e-05,-0.00197060408233319
2008-02-01,0.0213835773359206,0.0104277126711512,0.0213670152815862,0.0108576128828225,1.6562054334375e-05,-0.00042990021167128
2008-03-01,0.0218989484272021,0.0136605291445435,0.0219713118496523,0.0139096030971649,-7.23634224501744e-05,-0.000249073952621444
2008-04-01,0.0222217958796247,0.0107810197283739,0.0220267194212824,0.0136614860741977,0.000195076458342328,-0.00288046634582373
2008-05-01,0.0225936585907008,0.0137499236313197,0.0205918463113681,0.0112945124399681,0.00200181227933262,0.00245541119135165
2008-06-01,0.0229246613869509,0.0114932567757978,0.0225155676440665,0.010963144668778,0.000409093742884423,0.000530112107019819
2008-07-01,0.0237582118421968,0.011908090752547,0.0220205822212632,0.0108663449816404,0.00173762962093365,0.00104174577090658
2008-08-01,0.0252672930666481,0.0161941058286835,0.0221705467462939,0.0110426484908864,0.00309674632035415,0.00515145733779713
2008-09-01,0.0263425368139336,0.013882799269301,0.0253921498109287,0.0121998109634417,0.000950387003004961,0.00168298830585928
2008-10-01,0.0278635809531909,0.0141969089766861,0.0273914575727829,0.0134217617314978,0.000472123380408047,0.00077514724518828
2008-11-01,0.0305939280977866,0.0194096614573421,0.0306734153926177,0.0147428593997219,-7.94872948310515e-05,0.00466680205762017
2008-12-01,0.0337727362545075,0.0168480939775928,0.0307009194497977,0.0150441973776291,0.00307181680470985,0.00180389659996372
2009-01-01,0.0363082761762303,0.0213613243363817,0.0351688144855251,0.0168536423614784,0.00113946169070519,0.00450768197490327
2009-02-01,0.0395632639894454,0.01924012989179,0.0354601109339558,0.0157035532251898,0.00410315305548957,0.00353657666660014
2009-03-01,0.0430643551722003,0.0196957385577058,0.0373710449131711,0.0187769991637418,0.00569331025902921,0.000918739393963981
2009-04-01,0.0462622769419753,0.0187831801117794,0.0387257844703621,0.0190424510284667,0.00753649247161325,-0.00025927091668727
2009-05-01,0.0488138272152242,0.0228898969104122,0.0397125619587681,0.0178368377600091,0.00910126525645609,0.00505305915040314
2009-06-01,0.0488785323159677,0.0179004978126198,0.0409676921465844,0.0171958959038263,0.00791084016938324,0.000704601908793463
2009-07-01,0.0461306741706097,0.0170275464522889,0.0395411522760354,0.0167840468759225,0.00658952189457426,0.000243499576366369
2009-08-01,0.0454453642692643,0.0210101588175639,0.039787877003184,0.0169068327446113,0.00565748726608025,0.00410332607295258
2009-09-01,0.0449715836850556,0.0164564548678344,0.0407435121299809,0.0173390643881895,0.00422807155507474,-0.000882609520355133
2009-10-01,0.0437372961213015,0.0199281734616795,0.0379860513278723,0.0165825219911863,0.00575124479342926,0.00334565147049315
2009-11-01,0.0414228363865629,0.0149897490522568,0.0338801265122576,0.0139351786702052,0.00754270987430528,0.00105457038205162
2009-12-01,0.0390048290432396,0.014731828268969,0.0345918987443083,0.0147868969973679,0.00441293029893133,-5.50687283988795e-05
2010-01-01,0.0371863688281617,0.01843564761702,0.0348229635492361,0.0155475514215636,0.00236340527892562,0.00288809619545638
2010-02-01,0.0368386351663567,0.0149314144726427,0.0370304484926128,0.0150587393979725,-0.000191813326256098,-0.000127324925329809
2010-03-01,0.0363621824142703,0.0144549617205563,0.0370536806069636,0.0181056960217451,-0.000691498192693304,-0.00365073430118874
2010-04-01,0.0367206379530487,0.0145702023688493,0.0339644142470459,0.0160245016892878,0.00275622370600282,-0.00145429932043855
2010-05-01,0.036436912091577,0.0179035653021204,0.0338280162469676,0.0142178650951471,0.0026088958446094,0.00368570020697331
2010-06-01,0.0357233416068538,0.0143571472731849,0.0348566394620075,0.0134259151443392,0.000866702144846285,0.000931232128845749
2010-07-01,0.0356385431579279,0.0180687398071374,0.0329821228133327,0.0127579716343402,0.00265642034459522,0.00531076817279721
2010-08-01,0.0351935610357718,0.0149885718056523,0.0351651908713723,0.014502992800344,2.83701643995216e-05,0.000485579005308356
2010-09-01,0.0352448377287912,0.0143101417133965,0.0363159169914391,0.0147793602451868,-0.00107107926264793,-0.000469218531790343
2010-10-01,0.0346221597472735,0.01772606336238,0.0325444237086662,0.0139259712313552,0.00207773603860729,0.00380009213102482
2010-11-01,0.0333384779983169,0.0135483506106853,0.0344092977107733,0.0148087082331886,-0.00107081971245639,-0.00126035762250325
2010-12-01,0.0325796114391847,0.0133576406900657,0.0312896739900898,0.0138062136800059,0.00128993744909489,-0.000448572989940148
2011-01-01,0.031193188448265,0.016988123761892,0.0295501843520781,0.0129487102955437,0.00164300409618693,0.00403941346634822
2011-02-01,0.0306566420568782,0.0127906909510545,0.0310885278556661,0.0126700321426848,-0.00043188579878789,0.000120658808369674
2011-03-01,0.0299896306202961,0.0129340486329467,0.0299590788513963,0.0146764853707145,3.05517688998364e-05,-0.00174243673776777
2011-04-01,0.0300294316781134,0.0167476118646103,0.0287274470592117,0.0141319482682909,0.00130198461890174,0.00261566359631942
2011-05-01,0.0300523216594096,0.0134583434526405,0.0307450160341047,0.0131810907677571,-0.000692694374695119,0.00027725268488347
2011-06-01,0.0297974891206614,0.0133229636664305,0.0292725631770061,0.0113984883193116,0.000524925943655299,0.00192447534711895
2011-07-01,0.0295927709809585,0.0164042042491717,0.0292210669394999,0.0117116691516161,0.000371704041458681,0.00469253509755559
2011-08-01,0.0295372158148835,0.013019902988369,0.0288351527373431,0.0118936335052607,0.000702063077540369,0.00112626948310825
2011-09-01,0.0297498424357253,0.0132822087262299,0.0279634150636857,0.0113171616429057,0.0017864273720396,0.00196504708332418
2011-10-01,0.0293515793500766,0.0159540138460002,0.0252749594661413,0.0108970148521561,0.00407661988393535,0.00505699899384409
2011-11-01,0.0289447394641802,0.0123386610118353,0.0255069352698718,0.0109251723216138,0.00343780419430845,0.00141348869022152
2011-12-01,0.0283179006163728,0.0149379422012265,0.0271121814362379,0.0120984241320001,0.00120571918013484,0.00283951806922639
2012-01-01,0.0272653722385935,0.0119371176972154,0.0271276839616381,0.0126481166397442,0.000137688276955438,-0.000710998942528757
2012-02-01,0.0267163122253861,0.0114789093408696,0.0229796691357779,0.00929767131037632,0.00373664308960818,0.00218123803049333
2012-03-01,0.0263612007492181,0.0144809640893421,0.0204009203588083,0.0105888423723781,0.00596028039040978,0.00389212171696404
2012-04-01,0.026155347953614,0.0120190238715524,0.0216173120222342,0.0111477465889807,0.00453803593137981,0.000871277282571702
2012-05-01,0.0261947029761142,0.0117592807230513,0.0254839758616659,0.0115176114283827,0.000710727114448265,0.000241669294668581
2012-06-01,0.026166367359914,0.014923424532065,0.0264943331824192,0.0110058048059811,-0.000327965822505199,0.00391761972608396
2012-07-01,0.0259282741776774,0.0116866455493426,0.0289853280721411,0.0130392128315735,-0.00305705389446365,-0.00135256728223088
2012-08-01,0.0259321958708148,0.0117101757081668,0.0260371829139898,0.0113026764054357,-0.000104987043174989,0.000407499302731089
2012-09-01,0.0259961194689538,0.0149730243984531,0.0256115746497912,0.0107263365564031,0.00038454481916261,0.00424668784204995
2012-10-01,0.0255824957618365,0.0115096829463402,0.0209013509630949,0.00926977876882128,0.00468114479874157,0.00223990417751888
